,ru_name,ru_link,en_name,en_link,ka_name,ka_link
1464,Гурам Сагарадзе,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B3%D0%B0%D1%80%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%93%D1%83%D1%80%D0%B0%D0%BC_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87",Guram Sagaradze,https://en.wikipedia.org/wiki/Guram_Sagaradze_(actor),გურამ საღარაძე,https://ka.wikipedia.org/wiki/%E1%83%92%E1%83%A3%E1%83%A0%E1%83%90%E1%83%9B_%E1%83%A1%E1%83%90%E1%83%A6%E1%83%90%E1%83%A0%E1%83%90%E1%83%AB%E1%83%94
1465,Гурам Сагарадзе,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B3%D0%B0%D1%80%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%93%D1%83%D1%80%D0%B0%D0%BC_%D0%A0%D0%B5%D0%B2%D0%B0%D0%B7%D0%BE%D0%B2%D0%B8%D1%87",Guram Sagaradze,https://en.wikipedia.org/wiki/Guram_Sagaradze_(wrestler),გურამ საღარაძე,https://ka.wikipedia.org/wiki/%E1%83%92%E1%83%A3%E1%83%A0%E1%83%90%E1%83%9B_%E1%83%A1%E1%83%90%E1%83%A6%E1%83%90%E1%83%A0%E1%83%90%E1%83%AB%E1%83%94_(%E1%83%A1%E1%83%9E%E1%83%9D%E1%83%A0%E1%83%A2%E1%83%A1%E1%83%9B%E1%83%94%E1%83%9C%E1%83%98)
1466,"Сагинов, Егор Дмитриевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B3%D0%B8%D0%BD%D0%BE%D0%B2,_%D0%95%D0%B3%D0%BE%D1%80_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87",,,,
1467,"Садиев, Бабек Рафик оглы","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B4%D0%B8%D0%B5%D0%B2,_%D0%91%D0%B0%D0%B1%D0%B5%D0%BA_%D0%A0%D0%B0%D1%84%D0%B8%D0%BA_%D0%BE%D0%B3%D0%BB%D1%8B",Sədiyev Babək Rafiq oğlu,,,
1468,"Садунишвили, Тинатин","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%B4%D1%83%D0%BD%D0%B8%D1%88%D0%B2%D0%B8%D0%BB%D0%B8,_%D0%A2%D0%B8%D0%BD%D0%B0%D1%82%D0%B8%D0%BD_%D0%90%D0%BA%D0%B0%D0%BA%D0%B8%D0%B5%D0%B2%D0%BD%D0%B0",,,,
1469,Давид Георгиевич Сакварелидзе,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BA%D0%B2%D0%B0%D1%80%D0%B5%D0%BB%D0%B8%D0%B4%D0%B7%D0%B5,_%D0%94%D0%B0%D0%B2%D0%B8%D0%B4_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87",David Sakvarelidze,https://en.wikipedia.org/wiki/David_Sakvarelidze,დავით საყვარელიძე,https://ka.wikipedia.org/wiki/%E1%83%93%E1%83%90%E1%83%95%E1%83%98%E1%83%97_%E1%83%A1%E1%83%90%E1%83%A7%E1%83%95%E1%83%90%E1%83%A0%E1%83%94%E1%83%9A%E1%83%98%E1%83%AB%E1%83%94
1470,"Сакварелидзе, Леван Абоевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BA%D0%B2%D0%B0%D1%80%D0%B5%D0%BB%D0%B8%D0%B4%D0%B7%D0%B5,_%D0%9B%D0%B5%D0%B2%D0%B0%D0%BD_%D0%90%D0%B1%D0%BE%D0%B5%D0%B2%D0%B8%D1%87",,,,
1471,Теймураз Андреевич Сакварелидзе,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BA%D0%B2%D0%B0%D1%80%D0%B5%D0%BB%D0%B8%D0%B4%D0%B7%D0%B5,_%D0%A2%D0%B5%D0%B9%D0%BC%D1%83%D1%80%D0%B0%D0%B7_%D0%90%D0%BD%D0%B4%D1%80%D0%B5%D0%B5%D0%B2%D0%B8%D1%87",Teimuraz Sakvarelidze,,თეიმურაზ საყვარელიძე,
1472,"Саламбеков, Борис Константинович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BB%D0%B0%D0%BC%D0%B1%D0%B5%D0%BA%D0%BE%D0%B2,_%D0%91%D0%BE%D1%80%D0%B8%D1%81_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87",Boris Salambekov,,,
1473,"Салуквадзе, Анзор Сергеевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BB%D1%83%D0%BA%D0%B2%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%90%D0%BD%D0%B7%D0%BE%D1%80_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2%D0%B8%D1%87",,,,
1474,"Салуквадзе, Нино Вахтанговна","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BB%D1%83%D0%BA%D0%B2%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%9D%D0%B8%D0%BD%D0%BE_%D0%92%D0%B0%D1%85%D1%82%D0%B0%D0%BD%D0%B3%D0%BE%D0%B2%D0%BD%D0%B0",Nino Salukvadze,https://en.wikipedia.org/wiki/Nino_Salukvadze,ნინო სალუქვაძე,https://ka.wikipedia.org/wiki/%E1%83%9C%E1%83%98%E1%83%9C%E1%83%9D_%E1%83%A1%E1%83%90%E1%83%9A%E1%83%A3%E1%83%A5%E1%83%95%E1%83%90%E1%83%AB%E1%83%94
1475,"Салуквадзе, Реваз Георгиевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BB%D1%83%D0%BA%D0%B2%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%A0%D0%B5%D0%B2%D0%B0%D0%B7_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87",,,,
1476,"Самосуд, Самуил Абрамович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BC%D0%BE%D1%81%D1%83%D0%B4,_%D0%A1%D0%B0%D0%BC%D1%83%D0%B8%D0%BB_%D0%90%D0%B1%D1%80%D0%B0%D0%BC%D0%BE%D0%B2%D0%B8%D1%87",Samuil Samosud,https://en.wikipedia.org/wiki/Samuil_Samosud,,
1477,"Самсония, Шота Автандилович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BC%D1%81%D0%BE%D0%BD%D0%B8%D1%8F,_%D0%A8%D0%BE%D1%82%D0%B0_%D0%90%D0%B2%D1%82%D0%B0%D0%BD%D0%B4%D0%B8%D0%BB%D0%BE%D0%B2%D0%B8%D1%87",Shota Avtandilovich Samsonia,,,
1478,"Самуркасови, Давит","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BC%D1%83%D1%80%D0%BA%D0%B0%D1%81%D0%BE%D0%B2%D0%B8,_%D0%94%D0%B0%D0%B2%D0%B8%D1%82",Davit Samurkasovi,,,
1479,"Санадзе, Гиви Александрович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BD%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%93%D0%B8%D0%B2%D0%B8_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87",,,,
1480,"Санадзе, Леван Георгиевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BD%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%9B%D0%B5%D0%B2%D0%B0%D0%BD_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87",Levan Sanadze,https://en.wikipedia.org/wiki/Levan_Sanadze,ლევან სანაძე,https://ka.wikipedia.org/wiki/%E1%83%9A%E1%83%94%E1%83%95%E1%83%90%E1%83%9C_%E1%83%A1%E1%83%90%E1%83%9C%E1%83%90%E1%83%AB%E1%83%94
1481,"Санакоев, Васо Михайлович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BD%D0%B0%D0%BA%D0%BE%D0%B5%D0%B2,_%D0%92%D0%B0%D1%81%D0%BE_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87",,,,
1482,Мовсун Санани,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BD%D0%B0%D0%BD%D0%B8,_%D0%9C%D0%BE%D0%B2%D1%81%D1%83%D0%BD",Mohsun Sanani,,მოჰსუნ სანანი,https://ka.wikipedia.org/wiki/%E1%83%9B%E1%83%9D%E1%83%B0%E1%83%A1%E1%83%A3%E1%83%9C_%E1%83%A1%E1%83%90%E1%83%9C%E1%83%90%E1%83%9C%E1%83%98
1483,Ника Сандохадзе,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BD%D0%B4%D0%BE%D1%85%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%9D%D0%B8%D0%BA%D0%B0",Nika Sandokhadze,https://en.wikipedia.org/wiki/Nika_Sandokhadze,ნიკოლოზ სანდოხაძე,https://ka.wikipedia.org/wiki/%E1%83%9C%E1%83%98%E1%83%99%E1%83%90_%E1%83%A1%E1%83%90%E1%83%9C%E1%83%93%E1%83%9D%E1%83%AE%E1%83%90%E1%83%AB%E1%83%94
1484,Виктор Саникидзе,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BD%D0%B8%D0%BA%D0%B8%D0%B4%D0%B7%D0%B5,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80",Viktor Sanikidze,https://en.wikipedia.org/wiki/Viktor_Sanikidze,ვიქტორ სანიკიძე,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%98%E1%83%A5%E1%83%A2%E1%83%9D%E1%83%A0_%E1%83%A1%E1%83%90%E1%83%9C%E1%83%98%E1%83%99%E1%83%98%E1%83%AB%E1%83%94
1485,Тамар Саникидзе,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BD%D0%B8%D0%BA%D0%B8%D0%B4%D0%B7%D0%B5,_%D0%A2%D0%B0%D0%BC%D0%B0%D1%80",Tamar Sanikidze,https://en.wikipedia.org/wiki/Tamar_Sanikidze,თამარ სანიკიძე,https://ka.wikipedia.org/wiki/%E1%83%97%E1%83%90%E1%83%9B%E1%83%90%E1%83%A0_%E1%83%A1%E1%83%90%E1%83%9C%E1%83%98%E1%83%99%E1%83%98%E1%83%AB%E1%83%94
1486,"Сараджишвили, Давид Захарьевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%B0%D0%B4%D0%B6%D0%B8%D1%88%D0%B2%D0%B8%D0%BB%D0%B8,_%D0%94%D0%B0%D0%B2%D0%B8%D0%B4_%D0%97%D0%B0%D1%85%D0%B0%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87",David Sarajishvili,https://en.wikipedia.org/wiki/David_Sarajishvili,დავით სარაჯიშვილი,https://ka.wikipedia.org/wiki/%E1%83%93%E1%83%90%E1%83%95%E1%83%98%E1%83%97_%E1%83%A1%E1%83%90%E1%83%A0%E1%83%90%E1%83%AF%E1%83%98%E1%83%A8%E1%83%95%E1%83%98%E1%83%9A%E1%83%98
1487,"Саришвили-Чантурия, Ирина","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%B8%D1%88%D0%B2%D0%B8%D0%BB%D0%B8-%D0%A7%D0%B0%D0%BD%D1%82%D1%83%D1%80%D0%B8%D1%8F,_%D0%98%D1%80%D0%B8%D0%BD%D0%B0",Irine Sarishvili-Chanturia,https://en.wikipedia.org/wiki/Irine_Sarishvili-Chanturia,ირინა სარიშვილი,https://ka.wikipedia.org/wiki/%E1%83%98%E1%83%A0%E1%83%98%E1%83%9C%E1%83%90_%E1%83%A1%E1%83%90%E1%83%A0%E1%83%98%E1%83%A8%E1%83%95%E1%83%98%E1%83%9A%E1%83%98
1488,"Саришвили, Наскид Григорьевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%B8%D1%88%D0%B2%D0%B8%D0%BB%D0%B8,_%D0%9D%D0%B0%D1%81%D0%BA%D0%B8%D0%B4_%D0%93%D1%80%D0%B8%D0%B3%D0%BE%D1%80%D1%8C%D0%B5%D0%B2%D0%B8%D1%87",,,,
1489,"Саркисов, Павел Джибраелович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%BA%D0%B8%D1%81%D0%BE%D0%B2,_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%94%D0%B6%D0%B8%D0%B1%D1%80%D0%B0%D0%B5%D0%BB%D0%BE%D0%B2%D0%B8%D1%87",Pavel Sarkisov,,,
1490,"Саркисян, Артур Георгиевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%BA%D0%B8%D1%81%D1%8F%D0%BD,_%D0%90%D1%80%D1%82%D1%83%D1%80_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B5%D0%B2%D0%B8%D1%87",,,,
1491,"Саркисян, Саркис Карапетович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%80%D0%BA%D0%B8%D1%81%D1%8F%D0%BD,_%D0%A1%D0%B0%D1%80%D0%BA%D0%B8%D1%81_%D0%9A%D0%B0%D1%80%D0%B0%D0%BF%D0%B5%D1%82%D0%BE%D0%B2%D0%B8%D1%87",,,,
1492,Елена Сатине,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%82%D0%B8%D0%BD%D0%B5,_%D0%95%D0%BB%D0%B5%D0%BD%D0%B0",Elena Satine,https://en.wikipedia.org/wiki/Elena_Satine,ელენა სატინი,https://ka.wikipedia.org/wiki/%E1%83%94%E1%83%9A%E1%83%94%E1%83%9C%E1%83%90_%E1%83%A1%E1%83%90%E1%83%A2%E1%83%98%E1%83%9C%E1%83%98
1493,"Сафаров, Рафаэль Суренович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%84%D0%B0%D1%80%D0%BE%D0%B2,_%D0%A0%D0%B0%D1%84%D0%B0%D1%8D%D0%BB%D1%8C_%D0%A1%D1%83%D1%80%D0%B5%D0%BD%D0%BE%D0%B2%D0%B8%D1%87",Rafael Safarov,https://en.wikipedia.org/wiki/Rafael_Safarov,,
1494,Юрий Сафаров,"https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%84%D0%B0%D1%80%D0%BE%D0%B2,_%D0%AE%D1%80%D0%B8%D0%B9",Yury Safarov,,,
1495,"Сахарова, Ольга Николаевна","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%85%D0%B0%D1%80%D0%BE%D0%B2%D0%B0,_%D0%9E%D0%BB%D1%8C%D0%B3%D0%B0_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%BD%D0%B0",Olga Sacharoff,https://en.wikipedia.org/wiki/Olga_Sacharoff,,
1496,"Саядов, Сергей Михайлович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%8F%D0%B4%D0%BE%D0%B2,_%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B9_%D0%9C%D0%B8%D1%85%D0%B0%D0%B9%D0%BB%D0%BE%D0%B2%D0%B8%D1%87",,,,
1497,Саят-Нова,https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D1%8F%D1%82-%D0%9D%D0%BE%D0%B2%D0%B0,Sayat-Nova,https://en.wikipedia.org/wiki/Sayat-Nova,საიათნოვა,https://ka.wikipedia.org/wiki/%E1%83%A1%E1%83%90%E1%83%98%E1%83%90%E1%83%97%E1%83%9C%E1%83%9D%E1%83%95%E1%83%90
1498,"Сванидзе, Иракли","https://ru.wikipedia.org/wiki/%D0%A1%D0%B2%D0%B0%D0%BD%D0%B8%D0%B4%D0%B7%D0%B5,_%D0%98%D1%80%D0%B0%D0%BA%D0%BB%D0%B8",Irakli Svanidze,https://en.wikipedia.org/wiki/Irakli_Svanidze,,
1499,"Свасьян, Карен Араевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B2%D0%B0%D1%81%D1%8C%D1%8F%D0%BD,_%D0%9A%D0%B0%D1%80%D0%B5%D0%BD_%D0%90%D1%80%D0%B0%D0%B5%D0%B2%D0%B8%D1%87",Karen Swassjan,https://en.wikipedia.org/wiki/Karen_Swassjan,,
1500,"Свентицкий, Николай Николаевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B2%D0%B5%D0%BD%D1%82%D0%B8%D1%86%D0%BA%D0%B8%D0%B9,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87",Nikolaĭ Sventit︠s︡kiĭ,,,
1501,"Северов, Николай Павлович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BE%D0%B2,_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B9_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87",Nikolay Severove,,ნიკოლოზ სევეროვი,https://ka.wikipedia.org/wiki/%E1%83%9C%E1%83%98%E1%83%99%E1%83%9D%E1%83%9A%E1%83%9D%E1%83%96_%E1%83%A1%E1%83%94%E1%83%95%E1%83%94%E1%83%A0%E1%83%9D%E1%83%95%E1%83%98
1502,"Сейранян, Валерий Беникович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%B9%D1%80%D0%B0%D0%BD%D1%8F%D0%BD,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%91%D0%B5%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2%D0%B8%D1%87",Valery Seyranyan,,,
1503,"Семак, Алла Владимировна","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B0%D0%BA,_%D0%90%D0%BB%D0%BB%D0%B0_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BD%D0%B0",Alla Semak,,,
1504,"Семёнов, Валерий Егорович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2,_%D0%92%D0%B0%D0%BB%D0%B5%D1%80%D0%B8%D0%B9_%D0%95%D0%B3%D0%BE%D1%80%D0%BE%D0%B2%D0%B8%D1%87",Valery Semyonov,,,
1505,"Семёнов, Тенгиз Александрович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2,_%D0%A2%D0%B5%D0%BD%D0%B3%D0%B8%D0%B7_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87",Tengiz Semyonov,,,
1506,"Сергеев, Константин Николаевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D0%B3%D0%B5%D0%B5%D0%B2,_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD_%D0%9D%D0%B8%D0%BA%D0%BE%D0%BB%D0%B0%D0%B5%D0%B2%D0%B8%D1%87",Konstantin Sergeyev,,,
1507,"Серёгин, Виктор Васильевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%80%D1%91%D0%B3%D0%B8%D0%BD,_%D0%92%D0%B8%D0%BA%D1%82%D0%BE%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87",Viktor Seryogin,https://en.wikipedia.org/wiki/Viktor_Vasilyevich_Seryogin,,
1508,"Сетуридзе, Георгий","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%82%D1%83%D1%80%D0%B8%D0%B4%D0%B7%D0%B5,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9",Giorgi Seturidze,https://en.wikipedia.org/wiki/Giorgi_Seturidze,გიორგი სეთურიძე,https://ka.wikipedia.org/wiki/%E1%83%92%E1%83%98%E1%83%9D%E1%83%A0%E1%83%92%E1%83%98_%E1%83%A1%E1%83%94%E1%83%97%E1%83%A3%E1%83%A0%E1%83%98%E1%83%AB%E1%83%94
1509,"Сехниашвили, Эмиль Алексеевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D1%85%D0%BD%D0%B8%D0%B0%D1%88%D0%B2%D0%B8%D0%BB%D0%B8,_%D0%AD%D0%BC%D0%B8%D0%BB%D1%8C_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B5%D0%B5%D0%B2%D0%B8%D1%87",,,,
1510,"Сивенко, Павел Павлович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B2%D0%B5%D0%BD%D0%BA%D0%BE,_%D0%9F%D0%B0%D0%B2%D0%B5%D0%BB_%D0%9F%D0%B0%D0%B2%D0%BB%D0%BE%D0%B2%D0%B8%D1%87",,,,
1511,"Сидамон-Эристов, Георгий Дмитриевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%B4%D0%B0%D0%BC%D0%BE%D0%BD-%D0%AD%D1%80%D0%B8%D1%81%D1%82%D0%BE%D0%B2,_%D0%93%D0%B5%D0%BE%D1%80%D0%B3%D0%B8%D0%B9_%D0%94%D0%BC%D0%B8%D1%82%D1%80%D0%B8%D0%B5%D0%B2%D0%B8%D1%87",,,,
1512,"Силагадзе, Автандил Багратович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BB%D0%B0%D0%B3%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%90%D0%B2%D1%82%D0%B0%D0%BD%D0%B4%D0%B8%D0%BB_%D0%91%D0%B0%D0%B3%D1%80%D0%B0%D1%82%D0%BE%D0%B2%D0%B8%D1%87",,,,
1513,"Симонишвили, Мзия","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD%D0%B8%D1%88%D0%B2%D0%B8%D0%BB%D0%B8,_%D0%9C%D0%B7%D0%B8%D1%8F",Mzia Simonishvili,,მზია სიმონიშვილი,
1514,"Симония, Нодари Александрович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD%D0%B8%D1%8F,_%D0%9D%D0%BE%D0%B4%D0%B0%D1%80%D0%B8_%D0%90%D0%BB%D0%B5%D0%BA%D1%81%D0%B0%D0%BD%D0%B4%D1%80%D0%BE%D0%B2%D0%B8%D1%87",Nodari Simoniya,,,
1515,"Симонян, Карапет Семёнович","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD%D1%8F%D0%BD,_%D0%9A%D0%B0%D1%80%D0%B0%D0%BF%D0%B5%D1%82_%D0%A1%D0%B5%D0%BC%D1%91%D0%BD%D0%BE%D0%B2%D0%B8%D1%87",Karapet Simonyan,,,
1516,"Симонян, Михеил","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BC%D0%BE%D0%BD%D1%8F%D0%BD,_%D0%9C%D0%B8%D1%85%D0%B5%D0%B8%D0%BB",Mikheil Simonyan,,,
1517,"Сипрашвили, Тамара","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D0%BF%D1%80%D0%B0%D1%88%D0%B2%D0%B8%D0%BB%D0%B8,_%D0%A2%D0%B0%D0%BC%D0%B0%D1%80%D0%B0",Tamriko Siprashvili,https://en.wikipedia.org/wiki/Tamriko_Siprashvili,,
1518,"Сирадзе, Давид","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D1%80%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%94%D0%B0%D0%B2%D0%B8%D0%B4",David Siradze,https://en.wikipedia.org/wiki/David_Siradze,დავით სირაძე,https://ka.wikipedia.org/wiki/%E1%83%93%E1%83%90%E1%83%95%E1%83%98%E1%83%97_%E1%83%A1%E1%83%98%E1%83%A0%E1%83%90%E1%83%AB%E1%83%94
1519,"Сирбиладзе, Иракли","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D1%80%D0%B1%D0%B8%D0%BB%D0%B0%D0%B4%D0%B7%D0%B5,_%D0%98%D1%80%D0%B0%D0%BA%D0%BB%D0%B8",Irakli Sirbiladze,https://en.wikipedia.org/wiki/Irakli_Sirbiladze,ირაკლი სირბილაძე,https://ka.wikipedia.org/wiki/%E1%83%98%E1%83%A0%E1%83%90%E1%83%99%E1%83%9A%E1%83%98_%E1%83%A1%E1%83%98%E1%83%A0%E1%83%91%E1%83%98%E1%83%9A%E1%83%90%E1%83%AB%E1%83%94
1520,"Сисаури, Гиви","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D1%81%D0%B0%D1%83%D1%80%D0%B8,_%D0%93%D0%B8%D0%B2%D0%B8",Guivi Sissaouri,https://en.wikipedia.org/wiki/Guivi_Sissaouri,გივი სისაური,https://ka.wikipedia.org/wiki/%E1%83%92%E1%83%98%E1%83%95%E1%83%98_%E1%83%A1%E1%83%98%E1%83%A1%E1%83%90%E1%83%A3%E1%83%A0%E1%83%98
1521,"Сихарулидзе, Васил","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D1%85%D0%B0%D1%80%D1%83%D0%BB%D0%B8%D0%B4%D0%B7%D0%B5,_%D0%92%D0%B0%D1%81%D0%B8%D0%BB",Vasil Sikharulidze,https://en.wikipedia.org/wiki/Vasil_Sikharulidze,ვასილ სიხარულიძე,https://ka.wikipedia.org/wiki/%E1%83%95%E1%83%90%E1%83%A1%E1%83%98%E1%83%9A_%E1%83%A1%E1%83%98%E1%83%AE%E1%83%90%E1%83%A0%E1%83%A3%E1%83%9A%E1%83%98%E1%83%AB%E1%83%94
1522,"Сихарулидзе, Иракли","https://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D1%85%D0%B0%D1%80%D1%83%D0%BB%D0%B8%D0%B4%D0%B7%D0%B5,_%D0%98%D1%80%D0%B0%D0%BA%D0%BB%D0%B8",Irakli Sikharulidze,https://en.wikipedia.org/wiki/Irakli_Sikharulidze,ირაკლი სიხარულიძე,https://ka.wikipedia.org/wiki/%E1%83%98%E1%83%A0%E1%83%90%E1%83%99%E1%83%9A%E1%83%98_%E1%83%A1%E1%83%98%E1%83%AE%E1%83%90%E1%83%A0%E1%83%A3%E1%83%9A%E1%83%98%E1%83%AB%E1%83%94
1523,"Слобода, Владимир Константинович","https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D0%BE%D0%B1%D0%BE%D0%B4%D0%B0,_%D0%92%D0%BB%D0%B0%D0%B4%D0%B8%D0%BC%D0%B8%D1%80_%D0%9A%D0%BE%D0%BD%D1%81%D1%82%D0%B0%D0%BD%D1%82%D0%B8%D0%BD%D0%BE%D0%B2%D0%B8%D1%87",,,,
1524,"Слюсарев, Сидор Васильевич","https://ru.wikipedia.org/wiki/%D0%A1%D0%BB%D1%8E%D1%81%D0%B0%D1%80%D0%B5%D0%B2,_%D0%A1%D0%B8%D0%B4%D0%BE%D1%80_%D0%92%D0%B0%D1%81%D0%B8%D0%BB%D1%8C%D0%B5%D0%B2%D0%B8%D1%87",Sidor Slyusarev,https://en.wikipedia.org/wiki/Sidor_Slyusarev,,
